geography,geography_label.value,industry,industry_label.value,ownercode,race_label.value,ethnicity,ethnicity_label.value,year,EmpS
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
